dataset_id,split,view,source_image,source_annotation,canonical_conditions,canonical_labels,canonical_annotation_count,hash_sha256,notes
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0754.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0754.txt,CR-01,helmet|person,10,a0bb8ce012c87b7fb0355ea53cc40c826d5518737eeda03041e7fe10710f01ec,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0114.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0114.txt,CR-01+CR-02,helmet|person|vest,3,9cd2cfd585d9b67e71b886adcc451d77b2b6d366f9fc0cf50d9be9fc96b4ee7b,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0648.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0648.txt,CR-01+CR-02,helmet|person|vest,15,66c2d5b76e9c127987bf3ff034bf78227ea65face64b02440943763cbe79e4d0,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0412.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0412.txt,CR-01+CR-02,helmet|person|vest,9,46b70d6eb194cd601087328d67e86c209c0409f08cada614da2d2cd9371c6546,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1221.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1221.txt,CR-01,helmet|person,2,6a41e1abd9eb044f8bdb97dded207d5fd2a22d9724e1daae09a1f7c3e4067210,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0409.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0409.txt,CR-01,helmet|person,2,f9f44f6b576d4d137963f3ac104fdef7715ea7e8b5467b6f6c55d37e6a304819,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0686.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0686.txt,CR-01,helmet|person,6,b602d6fcc5103e6a90eec7fa21b3fba18c403d705b5a9871664b4bfb1fb5af0a,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0244.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0244.txt,CR-01,helmet|person,4,c487bfe53e54acdbee809e00cfefcf8bd4a6094503696b6939d87be6dc9aa47c,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0230.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0230.txt,CR-01,helmet|person,2,8de96ab6ea0782555d68ff8167428a5b2e4e45d2367b1c6f3a5a664ce0514549,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0411.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0411.txt,CR-01,helmet|person,2,9e2c1fa76736fc42908b3a247abdb6c22d4d84957e29602d27cb80f872b8cbf7,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0482.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0482.txt,CR-01+CR-02,helmet|person|vest,9,faa2c517b5bee2ef490cfdae47e4a32782f534a99e462a694322bef52dd7eb72,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0578.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0578.txt,CR-01,helmet|person,6,1f89a084aa528e8b16a0faf231109107955bfc8a05e14545fd36bf15ac77e432,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0490.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0490.txt,CR-01+CR-02,helmet|person|vest,21,03381fa5d8fe310ae9abcbbf5b40193a2954d41f2458474bb3710cf4fdb30f81,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0520.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0520.txt,CR-01+CR-02,helmet|person|vest,9,a37e4f75a45a21fe4fdaad3a73cc33ed2fb60050ebab10408492c0d0c1223e9e,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0701.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0701.txt,CR-02,person|vest,8,bc9ce413b097ee9e910aab941d474dd0d71461fd1453581acf92f3d773182d90,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1029.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1029.txt,CR-01+CR-02,helmet|person|vest,9,52f69158dbc292af0a79836cd57fe56d5f50897c8a6ffa3ffaa35c711a2fabd0,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0572.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0572.txt,CR-01,helmet|person,3,0ed5b2f5ca21183080519865b25e72019da79369926ea173078eeaa7da0f7129,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0691.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0691.txt,CR-01+CR-02,helmet|person|vest,6,ed85e15f5f641b03ca6a3c82f7f078409fddab6209308db0dc29233b109dbcac,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0710.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0710.txt,CR-01+CR-02,helmet|person|vest,24,46b18a439e6ef70dbc064f77b20298b5bcd837c6a54295507736a222b2c236fa,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1207.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1207.txt,CR-01+CR-02,helmet|person|vest,6,68f16a38b0eb5aabebbce017ad8fbc98eb8777cb8283152b1e8cce3463b52b4d,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0365.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0365.txt,CR-01,helmet|person,2,b913b392f296b9e593bf0d45752d0ae281f729d3948fef063aa465788d49192e,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1294.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1294.txt,CR-01,helmet|person,10,2f29c6b3215f511fa0a42c1883a430f644600153c6095eaaa0759fd3372a6a7d,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0311.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0311.txt,CR-01+CR-02,helmet|person|vest,3,446b906e7fdc6b5f5aa9f956244889f10feccf2ccfc188a920a59c0046b7a12f,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0324.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0324.txt,CR-01+CR-02,helmet|person|vest,3,1963f491ce47f0c402a9df150b02fb96dc7651ce3a6f65cb1c0294d0fa04c128,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1249.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1249.txt,CR-01+CR-02,helmet|person|vest,3,286b8b0be3be6c84cd32be678bb24596e23625a7b5bb148c5c6fcb939c4a3a59,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1235.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1235.txt,CR-01,helmet|person,4,8f55f3ab76d9b1c0ba486e8c2800067aa6279261ed328bf0857fe8b66a6e7531,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0687.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0687.txt,CR-01+CR-02,helmet|person|vest,3,b96e1784ed8f633f280e1486752f79b503f903ff25511ff5669e8497f45c098c,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0052.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0052.txt,CR-01+CR-02,helmet|person|vest,6,17353dba617774c7cf268520f196afc1434fd2e7be8945d068978e25262bdb26,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0030.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0030.txt,CR-01,helmet|person,2,4f22b8bf256d025a8af2425c8a155678bfde7c0fb344704636ff0d4f15c7cd22,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0588.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0588.txt,CR-01+CR-02,helmet|person|vest,3,17f09fcc071bd550cdb27766d6189adecdd3700a0deb8fa80f07da41151158d7,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1291.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1291.txt,CR-01+CR-02,helmet|person|vest,3,2dae7831962cf0042dcf1f37e897936fd0b1ad78ac0309c6b36423b21cd6e897,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0206.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0206.txt,CR-01+CR-02,helmet|person|vest,33,3a7a17a9669686ce0b36acced2920a2ffa53525033ae32a0226d508a129a8e7e,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0537.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0537.txt,CR-01+CR-02,helmet|person|vest,10,1bc3b719777e8e1fddf208a99f2c8455ceb21095b7194dacff1b2bdd621504a6,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0258.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0258.txt,CR-01,helmet|person,8,a5a2be393c983e2f7c8e63ef12ab750d6508e034feaf06224ae76c368687e8e1,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0367.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0367.txt,CR-01,helmet|person,2,f96f26d8df4b755a7d58239550108cc2fbac93584a75c561e59b92f456ae3242,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0755.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0755.txt,CR-01+CR-02,helmet|person|vest,7,cedfe9ee0e05ba20adddacc66d63deb2adee5e25fdb052153fa0994898dce4fb,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0638.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0638.txt,CR-01+CR-02,helmet|person|vest,5,b4ee8777d2cbe91ab3a9f9d933c3e8b9ebdd2829fbff4b4bb806797a75476fd5,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1151.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1151.txt,CR-01,helmet|person,2,99e49af8a19df433b8c0ec6649b233d47499a464dd047f6ce3b2665f4e969e84,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0883.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0883.txt,CR-01,helmet|person,4,0228fda596914d3a2f2841ef7595ae4a63b890bd1039dedaeebf72a55b12a16f,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0964.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0964.txt,CR-01+CR-02,helmet|person|vest,60,8ccacd373f9b01588868e33f6e9600bc1622f566bc630718dc0556b69765460c,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0581.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0581.txt,CR-01,helmet|person,14,1c7419ce45158cc761c1d6375d4aef854a2aed471a549804dd3a4868ee5847a3,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0504.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0504.txt,CR-01+CR-02,helmet|person|vest,3,164fb5a895f6c3549a02d6563e187d50465028349b1a9f9640054e2f711b3724,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0674.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0674.txt,CR-01,helmet|person,4,f4b05a656036306cd6cf5683aa73291ecdd310f2dcde945f2259b530937a3dfd,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0869.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0869.txt,CR-01+CR-02,helmet|person|vest,8,f95be8ca31fc5d71882884775752a2c33c0c55731479b022aeff60811845fcc3,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1116.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1116.txt,CR-02,person|vest,4,65e6115afd855739efeece9680b460dceb42127203339e5c884d94de5fdd7b70,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0364.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0364.txt,CR-01+CR-02,helmet|person|vest,3,06cdcaec9ad644487a838c81a3b1a2204d5bf598a9488129f54493ec1d71f1c3,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0265.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0265.txt,CR-01+CR-02,helmet|person|vest,10,aaf5b00dd24a990746a794d8a5444fbd6d90f3aedaa1daaf00beaadf74eb74e3,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0725.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0725.txt,CR-01,helmet|person,4,4ee48b27deed3768ccf795d5de3a7f8ec994df36fbd66b725a82af4ffe1454eb,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0179.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0179.txt,CR-01+CR-02,helmet|person|vest,3,305503abafd7f7582fcf1c671e7fc9244eeff29514e28e68f39a7f8f7366ca50,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0024.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0024.txt,CR-01+CR-02,helmet|person|vest,3,5985d64186b723bc083ba8a932b6756bdc0eb5118bed9ccc37da0df08e1fc2f7,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0617.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0617.txt,CR-01,helmet|person,3,c9b17333e49f054b2a5d3f01894d75a82558768378d43560fb569d672d64294c,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1131.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1131.txt,CR-01,helmet|person,2,fbef0a79803ff3a4a0267233efaadbd77e51425538ec6e0349ea78b0de3e84f8,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0818.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0818.txt,CR-01,helmet|person,10,f66a8b6cbb7c99da3683efb8216e1a891c150a3c21305ebee777068ea95e5cbf,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0502.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0502.txt,CR-01+CR-02,helmet|person|vest,4,57516752698d5f6a4f43c60d1fb1807c571049593f21765848b683eb9f7de68e,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0542.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0542.txt,CR-01+CR-02,helmet|person|vest,3,f93b9d6233700e8373c1fbb492c1a52870c2458ea2e9d285c250e74edb76e230,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1328.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1328.txt,CR-01,helmet|person,20,6bd09e1c7d84ef03a7a2b53ae5bf3d443e0f50cfa22ac2bd502f618d48d3c447,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1298.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1298.txt,CR-01+CR-02,helmet|person|vest,25,30aabc44fa3eb928425e8fd9441da0a9df177855d39a7eb7b20108a410692dfc,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0516.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0516.txt,CR-01,helmet|person,4,bcc9582675ef2bbdd558567e6ee7b90da6c487d9ed0860ff062b6eefb12eef4a,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0887.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0887.txt,CR-01,helmet|person,2,9b7fc7a0fb62d5da1cf45ccede1267c30619b4280844ed5434a7c11ce44e8bbd,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0586.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0586.txt,CR-01,helmet|person,5,62a9c8cbdd2f4cdc522db5876b96b9809e15b75bfb29bd39c5c74757b8d051e7,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0046.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0046.txt,CR-01,helmet|person,2,bac178fd0a22e3d43728ea2fb488a9f99e1e8cff3a05a683ac77af54f29288bb,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1006.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1006.txt,CR-01+CR-02,helmet|person|vest,19,e4b45a4f6134b384e07940c424159964ec33de254340718fbc65713c881caff5,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0806.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0806.txt,CR-01,helmet|person,2,e58bdae8b70f9bd8b6047822d6297c9c21edc3ceedb760a1e8ff41ba7ee1c31d,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0104.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0104.txt,CR-01,helmet|person,2,34c36a885639df4ce301c69d9cda0801de5903fd85a227c3f78328a04ed63ae4,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0293.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0293.txt,CR-01,helmet|person,2,7c1cd58a721bef089d4e7caebbd8a0fb6ab8c238a4eb4855577b21ae836ea7fb,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0672.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0672.txt,CR-01,helmet|person,2,b1200f57a0578fd7588f1b039b268a7485a95cff98d7ce23490ccaeff8684cd6,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0702.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0702.txt,CR-01+CR-02,helmet|person|vest,3,c96adbaac8862b57b9dfc72e81d6a84886e1a3faecfbe3faa8eb9b13e5be7997,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1285.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1285.txt,CR-01,helmet|person,10,dd737dacdb14c5a3009395d0b6f731c065f9d5854ab0515247720f8db91dd4c0,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0335.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0335.txt,CR-01,helmet|person,2,3b5f55bacf802fcdc313a1dee3ec208669c4e0d01e28e2a3a7dba431a49db280,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0699.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0699.txt,CR-01,helmet|person,2,378780edff9141cc7f4a7d162826e64bc228903c8c694dc4a03b6e8d2a526d27,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1208.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1208.txt,CR-01,helmet|person,9,931eb95f11e757f5af8ec7e1467451cf86950982204d989bb1fab0357e776beb,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0125.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0125.txt,CR-01,helmet|person,2,004f2fdc34e8f6832c6b58ec1080701e111148d6b8ef16f20b9fd3500906e5d7,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0776.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0776.txt,CR-01,helmet|person,8,2340d3ce47da8cc98dd8b047ddd25f15198db245bd4e7268716c8e34211fac38,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0435.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0435.txt,CR-01,helmet|person,4,8f3c84af97ef26352b0d2fd6fc7a985ee6b40d567aa7947e2fb411327bb9a09b,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0359.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0359.txt,CR-01+CR-02,helmet|person|vest,3,46665c3daf56dfc91a530f15c707e311db2cde55d0148fe969f0d4d4dac1c9c8,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0823.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0823.txt,CR-01,helmet|person,2,f1482dfa78a8b126440e8a7db06e3f0f27312be29f8f925fc757c8d77ffa5253,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_1320.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1320.txt,CR-01,helmet|person,7,9038635590e69802788034ef5cb6c8fcdaabe42553dee47467bce8527813fdf2,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0483.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0483.txt,CR-01,helmet|person,2,1c61899bc19384d6a07b76dd2b874b3caa387d7691e92fe2a7c5190c9584a1b7,official_split_valid_normalized_to_val
chv,val,canonical_positive_context,datasets/raw/chv/CHV_dataset/images/ppe_0838.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0838.txt,CR-01,helmet|person,11,42b3ea116aebdf73ec1b26150a6c43934cf264822a3ff9b58bb25351dd742424,official_split_valid_normalized_to_val
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1.jpeg,datasets/raw/construction_ppe/labels/test/image1.txt,CR-01+CR-02,helmet|person|vest,4,fc1c0ef16712655f3eda7f709141d980b7e1deab06c18b4a4cea51eff7a403db,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image10.jpeg,datasets/raw/construction_ppe/labels/test/image10.txt,CR-02,person|vest,6,ae293c38ac2c443941b7c35f3821204c496da86cdd27a0ee7a3373b862f7ef9d,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1003.jpg,datasets/raw/construction_ppe/labels/test/image1003.txt,CR-01+CR-02,helmet|person|vest,3,132e642eeaa562bab24041d09be4826644b2a3b3e09d47a72e45596a0bdc6fd1,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1007.jpg,datasets/raw/construction_ppe/labels/test/image1007.txt,CR-01+CR-02,helmet|person|vest,3,ae8c8e6d469d0d97b0ed1cbb23f877c678255ef115f6d8a54bd563ffafef51e7,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1009.jpg,datasets/raw/construction_ppe/labels/test/image1009.txt,CR-01+CR-02,helmet|person|vest,3,6e18fcd07f54e1957cd224f0b50620fc5854c158e2cdc036ea1f457ead1e2949,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1014.jpg,datasets/raw/construction_ppe/labels/test/image1014.txt,CR-01+CR-02,helmet|person|vest,3,78d9ba7fc58a93e0bbbfc6bb6277071654809fa960960951b9b32327290b672b,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1019.jpg,datasets/raw/construction_ppe/labels/test/image1019.txt,CR-01+CR-02,helmet|person|vest,3,8e8d10e08fd6294ebd35112209d2c26981f96019766eada244a2ccd4517fbc66,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1023.jpg,datasets/raw/construction_ppe/labels/test/image1023.txt,CR-01+CR-02,helmet|person|vest,3,3eecfcad3555403ef85b9ace3e28796d5c216804986950e9777d4de6e9647fc8,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1037.jpeg,datasets/raw/construction_ppe/labels/test/image1037.txt,CR-01+CR-02,helmet|person|vest,18,6c450b2f0d7642b79f95f1568c6699242e5541a3ef666bd2569a609178f5c070,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1065.jpg,datasets/raw/construction_ppe/labels/test/image1065.txt,CR-01+CR-02,helmet|person|vest,3,e53bbc1f867306c241162d24e3f402c17664187b57b60c84f27e1f417b54d110,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1074.jpg,datasets/raw/construction_ppe/labels/test/image1074.txt,CR-01+CR-02,helmet|person|vest,3,93f57c0b653474740b82638024f0ae8b0ecbb68f2eb89d09fdbf68cc7298abc6,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1076.jpg,datasets/raw/construction_ppe/labels/test/image1076.txt,CR-01+CR-02,helmet|person|vest,3,2ecb59ad18c49a4f7bc8c35ef79006351121588e8af792847d217b2b53fec72e,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1088.jpg,datasets/raw/construction_ppe/labels/test/image1088.txt,CR-01+CR-02,helmet|person|vest,3,14a41d47a6791fc5a39a6c930d64a77609ff539d54c3612f2cb05920ca2b060a,official_split
construction_ppe,test,canonical_positive_context,datasets/raw/construction_ppe/images/test/image1089.jpg,datasets/raw/construction_ppe/labels/test/image1089.txt,CR-01+CR-02,helmet|person|vest,3,be5fa8295614f473d62005a25d5ac93c668ad02d99173741b594a332ff691640,official_split
