dataset_id,source_image,source_annotation,canonical_conditions,split,split_seed,hash_sha256,notes
chv,datasets/raw/chv/CHV_dataset/images/ppe_0515.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0515.txt,CR-01+CR-02,test,,10f1f60fabb1920306071c652261e286ea8e8daf45557574b0b931f04c31a27b,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0700.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0700.txt,CR-01+CR-02,test,,5b5942d5c2f1133da181aba39f68adb65c145dd12965d0845fcf5ed3b6d7b4dd,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0119.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0119.txt,CR-01+CR-02,test,,19c01f66c233d41f1361b0a4d361ee4f988b503945830f8093b3240eebbbcaf2,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1015.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1015.txt,CR-01+CR-02,test,,67776b5c27073f224b21fb2c56ecb9853d458adf5c215119067a5244769e8579,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0327.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0327.txt,CR-01+CR-02,test,,0f2c2abe4297c1976ae7d58d65b2aabeda84d8d5465b8fa6ec261d55684127df,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0984.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0984.txt,CR-01+CR-02,test,,058cb61640011ba9ffe449520fde46c7424b96a1fa66b19056f76a63060c2f5a,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0614.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0614.txt,CR-01+CR-02,test,,31691636b40df46a9b1c009ea9750db1da65ea94d3f6a2ebfe6190b90926bb3a,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1266.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1266.txt,CR-01+CR-02,test,,bc1fea60a402192b5d09193e43a3ba640d414ed0ebedbcf3de70d8bafe6746ba,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0543.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0543.txt,CR-01+CR-02,test,,42bb1c658d0e7207b699d84407c68f25f762283884ba32772baa83bbfadc88c7,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1023.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1023.txt,CR-01+CR-02,test,,4998f5f0298701f5e1bc53b883ac002985e837ed985bd8e38c1e5e4c72d7c60a,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0573.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0573.txt,CR-01,test,,fec8de7ea406ea09d2db828c0555e64fc69bb4f653a9ec37690c2de27128800c,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0432.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0432.txt,CR-01,test,,83975fe39e509ce9df513198471cbb6e76a07ca284e9874c3417bc71f9c60d8f,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0788.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0788.txt,CR-01+CR-02,test,,11a52946d4fac87928d184f5e5a5ffdc7f44fa8fd28643e07c81387fde2ecba4,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0713.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0713.txt,CR-01+CR-02,test,,c3a18a3d769f574e7c2459dbf419aec69ddf2d2ce3b891a7bd5b724b64f7afbf,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0665.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0665.txt,CR-01+CR-02,test,,0371f2b9d04046342c787fb0e99c3d6a3bf9d3feacb1fb811982523ae97bbc32,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0872.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0872.txt,CR-01+CR-02,test,,4370603ebd9e205836d2fb8093ada5fb818c01aa50450ad5cb4d8078c967f63f,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1113.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1113.txt,CR-01,test,,efdda2d6f142e452177a6f3b84acbd7d382bb6b6cc2c22f717392d88686a382f,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1203.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1203.txt,CR-01+CR-02,test,,3062253da4b8b8cb199c21b63e50a5ea178f7964bf9282fd08fb5d729f334fe6,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1262.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1262.txt,CR-01+CR-02,test,,b0660cb589674016638fc4b19b0b4be0fe1e3090d3ced3b8b6515385939b7c82,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0758.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0758.txt,CR-01,test,,c5537da6bb36cf02e23483f337a2f3334136106845e63546a8b575e9671d1efb,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0140.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0140.txt,CR-01,test,,73a66b62849e88498180a842a4a68ff14808bed7ad74ad0e7882d753fe2224aa,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0508.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0508.txt,CR-01+CR-02,test,,a5c9b1f9571ada1c75c9aab399165221495d0e40be7140382b96bec92be40e0d,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0529.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0529.txt,CR-01+CR-02,test,,524a8da66a59c612e4a793b9fad1cc1696bf593769fe6353be0bf252ec6e4cbd,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0967.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0967.txt,CR-01+CR-02,test,,090edc72b84c21094cbda5c30c4b4a9e99b19e22edb60a50f579ef0c3c9865d9,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0352.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0352.txt,CR-01,test,,bb9ee253887c3e16ec391a7b176b10dc45cb69e0d76a20ef85b7d6bed63e2c6a,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0363.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0363.txt,CR-01,test,,ee7a47d05af001012e782bcf4d0013b6c3b88e2444d8422f5b55ee2f446168ea,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0373.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0373.txt,none,test,,53868d2ad09797d6f71ba4586dda54c30fecd9082960562c8160fdcbb24854b7,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1071.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1071.txt,CR-01+CR-02,test,,c52c700def1668489c790d95c94ed4271f62df8bca805cf2bc714efc8397f7be,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0434.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0434.txt,CR-01+CR-02,test,,33cc35426f9a4f90d236e7a3a5c6b4072b0b0f2790f7c4e416e4ce082464470c,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0278.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0278.txt,CR-01+CR-02,test,,0ae087ce2413a23215317eb168cf3125aa26fd57a68cf914f30debc894388b57,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0121.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0121.txt,CR-01+CR-02,test,,a6aaa8b3347bc436e819dc31e54320c39bb538d38a6f580bbff32dee67587b17,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1090.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1090.txt,CR-01,test,,f33f2c459611b9f90963bb72547dc0ea8bb9b8b4aa2d629ec61167a39190440e,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0356.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0356.txt,CR-01,test,,e0e3dd351fc5663885b169dc2a309ea30a97618d43a8466681c2956f225176d1,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0059.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0059.txt,CR-01,test,,2a93e99fea327c3d14e146a146232a81c66c2a04b79318219a3f42a2c603f8d5,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1035.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1035.txt,CR-01+CR-02,test,,dbc4ecca224141be667ec8e867b3966ba897af6880a9f1ce823a11a44cb7d726,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0229.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0229.txt,CR-01+CR-02,test,,43231a4b2e0083cdd737b7267abadb1b3fd73e05012ab5a5121724b672b6979a,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0560.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0560.txt,CR-01,test,,bd8a2b64fda66bd7e0bd76d4756d5ba807fc85c6f8c0e45698956e3ecf807cb9,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1209.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1209.txt,CR-01+CR-02,test,,fcc97f873f87d11ba70f686d590536e66568f3a5a9cab18c8d346a3afffe9b6a,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1122.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1122.txt,CR-01+CR-02,test,,77c84dcfdbe40c84289adcd02f720d2aef621fca9ff59719698010b0a1c2e1a4,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1087.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1087.txt,CR-01,test,,18127ed1a597fa090778a8fadaee5aefa23fccdc7031bc4f3cb1ec82f66e8058,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0583.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0583.txt,CR-01+CR-02,test,,881fe6009b8f64e0ee39ce06a5d8e9ce2068657dce451ab1b71903b79346ce28,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0028.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0028.txt,CR-01,test,,e926daab2139629a1cad092cd31d1850c68d4e8e421fe05ef3895818d5ab3b2a,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1008.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1008.txt,CR-01+CR-02,test,,37b23e9488516d0781c6f957a378f7a7ce01933e8e0aca04361f8fb1c9f65a39,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0463.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0463.txt,CR-01,test,,cf130bb5e8b808b249d5b9f2e26c2db6b5f8719400e6b0bcf893edbbe2a52ec7,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0899.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0899.txt,CR-01+CR-02,test,,4e2fab21edf003141c91005baff6595155b78774f1bfc69ffee67a701771dc2f,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0759.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0759.txt,CR-01,test,,4c5bc0a56d86f23e00f1739956928eea705b267232dc65a689598480e1b215aa,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0468.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0468.txt,CR-01+CR-02,test,,07261f9692d58b3fb3cd0da9cbd6a8de07adde785b965235267ed711cb3a4acf,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1127.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1127.txt,CR-01+CR-02,test,,af973e90ff326af2e2d643604187354adc74dc5fa69fc7539a9b63b2599dbb69,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_1270.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_1270.txt,CR-01,test,,f6cd7c582004a6d0f1212f715c9541d238dff596d0cc31d44855278247126e66,official_split_valid_normalized_to_val
chv,datasets/raw/chv/CHV_dataset/images/ppe_0832.jpg,datasets/raw/chv/CHV_dataset/annotations/ppe_0832.txt,CR-01,test,,653cb9f68d55270bfdac6ad59a598e342098667bb15e9dc917aff66679fdaeb1,official_split_valid_normalized_to_val
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers0.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers0.xml,CR-01,train,42,3e5c3ab8bf49635f2db296e415834ff74eb13a0ffd94f43d983d2b7eb6ca5b6d,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1.xml,CR-01,train,42,c502866e7e56feafc394624a51559cc846a828acbc8e01aaf5b540c71c999fb2,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers10.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers10.xml,CR-01,train,42,a62d70f131eebf7a003574034566acd0d363548d8a1f761b297d8ed7e9b15cf0,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1001.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1001.xml,CR-01,train,42,7cc740a0ad7637fee1c53795cc4a446a136277fb0d49758cf9387e75983d194e,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1002.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1002.xml,CR-01,train,42,d5a6726efadee8496d575eca5eca557aa1b3be32922da323aed075a5c1fc1fca,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1003.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1003.xml,CR-01,train,42,fede0a34c055b494a6d6dce43ed1ab1540dc959842870dd854638cabd55b2c5d,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1004.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1004.xml,CR-01,train,42,aad8ab690f7ad2e443ff435fb09751f09e8c25e3465ff416b3d3a5dd1077b2a2,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1006.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1006.xml,CR-01,train,42,27239ab95298c0b9569c8b3411c4ebaa519b8a3219d4bbce9ca404639e6a979f,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1008.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1008.xml,CR-01,train,42,76080d627c0b72cdc33cae8bbb7f6b43a5d51b252a3534e3770a7efaa81050c2,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers101.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers101.xml,CR-01,train,42,232bb68a7d4b5ce6f3dc7035d3faa6073458c08e9d032480747d33e1af234b2c,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1010.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1010.xml,CR-01,train,42,7d9d1346206eaf237852a9384f3a08293996abc9a222ec9f97b7958c33499546,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1011.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1011.xml,CR-01,train,42,be97da9099d36f685ad48c9572e14ce65d0ad063a12c75b8292f787dce759ad7,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1013.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1013.xml,CR-01,train,42,1d19700b975f014a26cced1cf16ca13484b871fb98aa7fb03cb5e90b0ac2c80a,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1014.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1014.xml,CR-01,train,42,ac6658c95995e3cc2340dc371853d2af6fea188e6f9c8a1e0af00f64dce180b1,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1015.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1015.xml,CR-01,train,42,4f08540aa75480623472ab9a67eeffe530bc573d3f2ca16668eebf4d4ce819a7,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1017.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1017.xml,CR-01,train,42,12f9944869df6650a28e486fbbda89676d9dc27c65f32407d7702d771a1ba00a,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1018.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1018.xml,CR-01,train,42,09584b3f3de44730dd2a99134e49f6f2fec44ed20de1bfe22c2a3a64c3e3efb9,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1019.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1019.xml,CR-01,train,42,4e85de9065f84d6163ede5341a2fc8fcba22cd82c0f69582676280b8fbcb6881,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1021.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1021.xml,CR-01,train,42,6c14a4f2d24ba9018dc0a7d17ab7206f918bd2396d0cff2603054cfc0236f0ae,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1022.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1022.xml,CR-01,train,42,0165edea797d505cc29553d7441627e3164a9416f22ec4ec31531e2ce39d9871,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1024.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1024.xml,CR-01,train,42,55e1d0f617f5c483fe0a7981fc079cf48e6e2c44ec21ce92932b75d144d71b32,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1025.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1025.xml,CR-01,train,42,750b8080b9041c10553dc65dc54c82ec4272326b6fb57789b1d39b2c288d4575,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1026.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1026.xml,CR-01,train,42,36806806abf3eae50e4bf13f212e82da4d358971d141cbc2f61f5d60948eceb4,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1028.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1028.xml,CR-01,train,42,bf38d857da986bce23ec523b38bf1acac5597cff665ba48af87691773d6673d6,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1029.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1029.xml,CR-01,train,42,af1fc6f9ba7577c593153b29a5de54c98ed999187666be0bf944a9e633dc1bff,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers103.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers103.xml,CR-01,train,42,c8d82b0b9d2f26357344d7ab3d223d3981cb241e72b058b818c57bd37cf954a6,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1030.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1030.xml,CR-01,train,42,f7ffd7282fcd9a9d1843af8d0d5596e44524d4c749bd72da715d421ac6b312c7,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1032.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1032.xml,CR-01,train,42,7cce3a38ad051fdcb7b6dbb8f43addd6375a485c6786e28e4674ceeec545b009,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1033.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1033.xml,CR-01,train,42,1f3f8d9d8014b5f4fc5b9e93040f0e0fda9d1d1a209c59aadd5ef6f8573a6e27,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1034.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1034.xml,CR-01,train,42,8a563cd8cdfe93646d53dfc950203499daebe07a36f88ac574dfcece2368813b,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1035.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1035.xml,CR-01,train,42,dbb88991d92082eed12aa1e5b212aeb04aa5b77d74ed471b83fbf714191fb874,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1036.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1036.xml,CR-01,train,42,280626678b19d41efce709a1b3a2e617dc6b5b30559bc947105e42a060ef83e4,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1037.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1037.xml,CR-01,train,42,1ba32bcdc019148e93d0b2a4f430fff88291a67a1fad4ef89a31589dee5bd9e0,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1039.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1039.xml,CR-01,train,42,41aa93bbb20396f8c0545f62b080db31970b5a6fe94c9e32a6c3fb8e1997f6d4,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers104.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers104.xml,CR-01,train,42,7daa2de7eaefaaa74b6a969c0500625f160525e9301868f2dac2f66e5314a980,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1041.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1041.xml,CR-01,train,42,bdfbef46d2184dc8cd895209755ad76e15d54fafa3410e3122124783e8e52c39,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1042.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1042.xml,CR-01,train,42,81ec1f5c431fd00a2708aa2e8c286e5873ff8e0002d9213bc33b9dcf64467d8d,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1043.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1043.xml,CR-01,train,42,e2e16e0c1afbca3632eef904e3b7c4624946a38561a7917a119744d94dd69c84,custom_seeded_70_15_15
shel5k,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Images/hard_hat_workers1044.png,datasets/raw/shel5k/9rcv8mm682-4/Safety Helmet Wearing Dataset/Annotations/hard_hat_workers1044.xml,CR-01,train,42,fe343d0aeb443e2600641185a47324ad9e05ee94c458ff736fcafc4aa26526db,custom_seeded_70_15_15
